problem_id,title,source,domain,collection,priority,stage,status,statement_hash,metadata,created_at,updated_at,available_at,attempt_count,last_attempt_id,lease_owner,lease_token,lease_expires_at,heartbeat_at,last_error,last_result
unsolvedmath-opg-47285,Every prism over a 3-connected planar graph is hamiltonian.,UnsolvedMath,graph_theory,backlog,-1147.0,G0,parked,52f52a13ea9988815594f4605059215cd135bb66bda467ef448fcf6a07b7d649,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""6e206cf6f64b5b5e76e65a76a9e47a7789c96aa862882b8568b8139eea6d330c"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-47285"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-47285""}",2026-07-27T00:30:23.932592Z,2026-07-27T00:54:53.872525Z,2026-07-27T00:30:23.932592Z,0,,,0,,,,
unsolvedmath-opg-47356,Hamilton decomposition of prisms over 3-connected cubic planar graphs,UnsolvedMath,graph_theory,backlog,-1150.0,G0,parked,913f5a0389b7a51659b51671e6e99a20b1d50082305af0735fd45195e070dca4,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""4e4d52fc4b581e69eb006a025980ca42bcbc055f05be6548abcc1512f2059586"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-47356"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-47356""}",2026-07-27T00:30:23.954019Z,2026-07-27T00:54:53.904393Z,2026-07-27T00:30:23.954019Z,0,,,0,,,,
unsolvedmath-opg-47358,List chromatic number and maximum degree of bipartite graphs,UnsolvedMath,graph_theory,backlog,-1151.0,G0,parked,97307133ff71ed5d693a0374c694c9ced6054a751a670ed3bcda554a9dd9a720,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""716bb1dd636bd1500750bfa81a8444a219f041e7b7c6a58c4778bf64e1119776"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-47358"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-47358""}",2026-07-27T00:30:23.961667Z,2026-07-27T00:54:53.914440Z,2026-07-27T00:30:23.961667Z,0,,,0,,,,
unsolvedmath-opg-474,"Linear-size circuits for stable $0,1 < 2$ sorting?",UnsolvedMath,computer_science,backlog,-1152.0,G0,parked,c98e935e70d189e9c9b77c20589b8c5fdc7a2e925afb52a56cd7aea260a2e181,"{""baseline_claim_kind"":""equivalence_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""3b61a7148c5c0b876fc1274a53a872e54b94b8e10c291292f8b547d846102657"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-474"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-474""}",2026-07-27T00:30:23.968744Z,2026-07-27T00:54:53.925572Z,2026-07-27T00:30:23.968744Z,0,,,0,,,,
unsolvedmath-opg-47470,Colouring the square of a planar graph,UnsolvedMath,graph_theory,backlog,-1153.0,G0,parked,e5a60beefafa59de6c3c5cc1eb489fed0ac3eebb1fa5689a173b6122afcfecbf,"{""baseline_claim_kind"":""equivalence_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""69694f9f2a5814f41f8f38882c07a54336a2d729c3dce480aeb9ed55d8e516fa"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-47470"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-47470""}",2026-07-27T00:30:23.976267Z,2026-07-27T00:54:53.936098Z,2026-07-27T00:30:23.976267Z,0,,,0,,,,
unsolvedmath-opg-47511,Weighted colouring of hexagonal graphs.,UnsolvedMath,graph_theory,backlog,-1154.0,G0,parked,ce4bb4e67bee8549ab4acc4cc2e084c522a9efb9f2744c55ef231f4fb8583265,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""d9852abb72c0c75c0c0a436e45dd90ffff7cbbe0549ae2cf375063618a29efeb"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-47511"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-47511""}",2026-07-27T00:30:23.983611Z,2026-07-27T00:54:53.946503Z,2026-07-27T00:30:23.983611Z,0,,,0,,,,
unsolvedmath-opg-47643,Partitionning a tournament into k-strongly connected subtournaments.,UnsolvedMath,graph_theory,backlog,-1155.0,G0,parked,e04d9e6004d045da4be0bc2417bb4b92a486c6661ddf166ae5c82c525ed28326,"{""baseline_claim_kind"":""mixed_quantifiers"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""26329d7dce61de77288994972d97c9ee2d930729115d9a0430e0b6707fbf6e4e"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-47643"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-47643""}",2026-07-27T00:30:23.991203Z,2026-07-27T00:54:53.956921Z,2026-07-27T00:30:23.991203Z,0,,,0,,,,
unsolvedmath-opg-47646,PTAS for feedback arc set in tournaments,UnsolvedMath,graph_theory,backlog,-1156.0,G0,parked,401021e956c2ef8010eaefa3a5f0c0121f96c5e22c53a568094009e8c5fc1234,"{""baseline_claim_kind"":""existence_claim"",""baseline_outcome"":null,""baseline_status"":""not_finitely_refutable"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""34e574f295213ea7468b485f24c31d6f52db707acdc7e5873a820256b84868ec"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-47646"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-47646""}",2026-07-27T00:30:23.998480Z,2026-07-27T00:54:53.967172Z,2026-07-27T00:30:23.998480Z,0,,,0,,,,
unsolvedmath-opg-47651,Decomposing k-arc-strong tournament into k spanning strong digraphs,UnsolvedMath,graph_theory,backlog,-1157.0,G0,parked,5bc1a308e6ccdfd3cf9695d24276d6261148ba771b463ee730d20d364c34d5c1,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""a1402df8d74b81c6d021822701f36908f5e6105099232278a68577ef0122f9cc"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-47651"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-47651""}",2026-07-27T00:30:24.005857Z,2026-07-27T00:54:53.977867Z,2026-07-27T00:30:24.005857Z,0,,,0,,,,
unsolvedmath-opg-478,Rainbow AP(4) in an almost equinumerous coloring,UnsolvedMath,combinatorics,backlog,-1158.0,G0,parked,6e2cd64f96f0caad28c299801a192bc5702e97fec475b1bb08d9f9d2a2fe39f5,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""314ba363ff756cc5eaee651a4eda6a60f7f6f9b7ca3f4b69abd206ed40a6ff83"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-478"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-478""}",2026-07-27T00:30:24.013420Z,2026-07-27T00:54:53.988031Z,2026-07-27T00:30:24.013420Z,0,,,0,,,,
unsolvedmath-opg-480,r-regular graphs are not uniquely hamiltonian.,UnsolvedMath,graph_theory,backlog,-1159.0,G0,parked,caf6c59ab0a681a7669154744fa54778b0ec03a773fd813e57c2cb8842977dd5,"{""baseline_claim_kind"":""unclassified_question"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""11d7fc65f9bae98fd32ee24e4b8a198ab1dc223a26f67bc509ff559f09e23072"",""difficulty_level"":2,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-480"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-480""}",2026-07-27T00:30:24.020776Z,2026-07-27T00:54:53.998029Z,2026-07-27T00:30:24.020776Z,0,,,0,,,,
unsolvedmath-opg-48232,The Bollobás-Eldridge-Catlin Conjecture on graph packing,UnsolvedMath,graph_theory,backlog,-1160.0,G0,parked,263ded3986c4bb147bad23eea0ff147732bb3084ee430b471a4d552e4a0bb14a,"{""baseline_claim_kind"":""unclassified_question"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""baa1b42f354c11eec35fe255c2d7a80c30b915c3664a60fc30f85bf13f5ce52e"",""difficulty_level"":2,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-48232"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-48232""}",2026-07-27T00:30:24.028187Z,2026-07-27T00:54:54.008293Z,2026-07-27T00:30:24.028187Z,0,,,0,,,,
unsolvedmath-opg-48264,Signing a graph to have small magnitude eigenvalues,UnsolvedMath,graph_theory,backlog,-1161.0,G0,parked,b63a3a7f88ef2a9554088655ba3dedf3df85a15ebb5d608cb4031674bd17e15e,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""32babbbe5c3f563ec8522f2a08f290a2eee71d9d9c26422224b271b0fe9a47dc"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-48264"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-48264""}",2026-07-27T00:30:24.035856Z,2026-07-27T00:54:54.018389Z,2026-07-27T00:30:24.035856Z,0,,,0,,,,
unsolvedmath-opg-48368,Are almost all graphs determined by their spectrum?,UnsolvedMath,graph_theory,backlog,-1162.0,G0,parked,0c7a80a1e46f45e1672f8c5c3c5b6bbca32607ac13b168f0cc45db122b7fe428,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""abe8b165761979d863e034e62ef3d235cb0467e60a25934c9bd2491ad4b87baa"",""difficulty_level"":2,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-48368"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-48368""}",2026-07-27T00:30:24.043181Z,2026-07-27T00:54:54.028488Z,2026-07-27T00:30:24.043181Z,0,,,0,,,,
unsolvedmath-opg-484,Infinite uniquely hamiltonian graphs,UnsolvedMath,graph_theory,backlog,-1163.0,G0,parked,47c64ed012ccef0ac5715d0543d177bc8611b5adb0ff7c34c54434e3bdb771f1,"{""baseline_claim_kind"":""mixed_quantifiers"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""8ea04c1b9e6ed42ced25cba23ad9819ad14ed2553113b9d20beab6750d558e47"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-484"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-484""}",2026-07-27T00:30:24.050680Z,2026-07-27T00:54:54.038767Z,2026-07-27T00:30:24.050680Z,0,,,0,,,,
unsolvedmath-opg-485,Hamiltonian cycles in line graphs,UnsolvedMath,graph_theory,backlog,-1164.0,G0,parked,0d54953d2a8574675636f90cb704b9342981e77ce484b6f30de43e14e1427bd3,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""45869feaddf0a51da40d123874477ec676455b4abdd83606248c72fae5e00af5"",""difficulty_level"":2,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-485"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-485""}",2026-07-27T00:30:24.058108Z,2026-07-27T00:54:54.050059Z,2026-07-27T00:30:24.058108Z,0,,,0,,,,
unsolvedmath-opg-48583,Bounding the on-line choice number in terms of the choice number,UnsolvedMath,graph_theory,backlog,-1165.0,G0,parked,2661c4ba3c26cac23c04f2b55019855fbc81a8a8c0a59996d08e4a2e97a155b8,"{""baseline_claim_kind"":""existence_claim"",""baseline_outcome"":null,""baseline_status"":""not_finitely_refutable"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""670392a0fa286acb6887d202762b0da1e2a6561bef2889773a71e90f1623e02e"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-48583"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-48583""}",2026-07-27T00:30:24.065217Z,2026-07-27T00:54:54.060328Z,2026-07-27T00:30:24.065217Z,0,,,0,,,,
unsolvedmath-opg-48715,Sub-atomic product of funcoids is a categorical product,UnsolvedMath,algebra,backlog,-1166.0,G0,parked,facf3e26e024d2e5389a16c83ffd7651892a1cd4c400f5d09e6862c44e54ee19,"{""baseline_claim_kind"":""unclassified_question"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""fe1f02445d91e6c97c214c76d47a35f342d7e2d68ff87b9add576d2429177270"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-48715"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-48715""}",2026-07-27T00:30:24.073077Z,2026-07-27T00:54:54.071336Z,2026-07-27T00:30:24.073077Z,0,,,0,,,,
unsolvedmath-opg-48767,Closing Lemma for Diffeomorphism (Dynamical Systems),UnsolvedMath,topology,backlog,-1167.0,G0,parked,358d56e3331c5067f06e3bf7e47196bd8d9de0b2338dad2d8b71032e1bbf3e1a,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""eb8ce5972b5724cb4b185d13ce7479910621e8c1efd619d1ed5825993124c938"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-48767"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-48767""}",2026-07-27T00:30:24.080731Z,2026-07-27T00:54:54.081571Z,2026-07-27T00:30:24.080731Z,0,,,0,,,,
unsolvedmath-opg-48770,Jacob Palis Conjecture(Finitude of Attractors)(Dynamical Systems),UnsolvedMath,topology,backlog,-1168.0,G0,parked,5d1c68b121ac3d960fba3743f3f865d72787b7cc258e6713ccb68aae532eca9c,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""cd5fdabdd8b229a0db6222037e36e95d20746d7fd2835592bce0cfc21ce13d20"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-48770"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-48770""}",2026-07-27T00:30:24.088461Z,2026-07-27T00:54:54.091749Z,2026-07-27T00:30:24.088461Z,0,,,0,,,,
unsolvedmath-opg-488,Hamiltonian cycles in line graphs of infinite graphs,UnsolvedMath,graph_theory,backlog,-1169.0,G0,parked,48e7a38687f29e129636f4258594ee9612fb0ea2c8ad8528edfbadd08e9a9090,"{""baseline_claim_kind"":""unclassified_question"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""770046f5b83427e2b288c40ae85b45159ec95c2d873dbb0b83001d1127a2105c"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-488"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-488""}",2026-07-27T00:30:24.095833Z,2026-07-27T00:54:54.102003Z,2026-07-27T00:30:24.095833Z,0,,,0,,,,
unsolvedmath-opg-490,Hamiltonian cycles in powers of infinite graphs,UnsolvedMath,graph_theory,backlog,-1170.0,G0,parked,00b559974e07fe10db48ef828cda5f817128ac58d47a4f22a305f13a012f6e1a,"{""baseline_claim_kind"":""unclassified_question"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""04f59a3d5ed740ee355b367d8ba43f3ac16a645cfb6562bc22ea4273b3a2ca48"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-490"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-490""}",2026-07-27T00:30:24.103470Z,2026-07-27T00:54:54.112165Z,2026-07-27T00:30:24.103470Z,0,,,0,,,,
unsolvedmath-opg-491,Odd incongruent covering systems,UnsolvedMath,number_theory,backlog,-1171.0,G0,parked,24d3452ca471af281455a896305cda3a72e67b733a04072e4d276308f817273a,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""2ca789b41a6a86fc9990648da308bc48c39a1115321b56a0cdb492498114be72"",""difficulty_level"":2,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-491"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-491""}",2026-07-27T00:30:24.111080Z,2026-07-27T00:54:54.122193Z,2026-07-27T00:30:24.111080Z,0,,,0,,,,
